date,year,month,line_name,former_name,line_id,avg_daily_boardings,avg_daily_boardings_sat,avg_daily_boardings_sun,is_treatment,period
2021-09-01,2021,9,L Line,Gold Line,gold,29153.0,24191.0,17753.0,True,post
2021-10-01,2021,10,A Line,Blue Line,a_line,30842.0,20231.0,17567.0,False,post
2021-10-01,2021,10,B Line,Red Line,red,81261.0,48592.0,44675.0,False,post
2021-10-01,2021,10,C Line,Green Line,green,15439.0,8665.0,10013.0,False,post
2021-10-01,2021,10,E Line,Expo Line,expo,18053.0,15182.0,11919.0,False,post
2021-10-01,2021,10,L Line,Gold Line,gold,29788.0,23055.0,17872.0,True,post
2021-11-01,2021,11,A Line,Blue Line,a_line,31909.0,21979.0,18655.0,False,post
2021-11-01,2021,11,B Line,Red Line,red,83153.0,48560.0,46190.0,False,post
2021-11-01,2021,11,C Line,Green Line,green,15868.0,10541.0,9770.0,False,post
2021-11-01,2021,11,E Line,Expo Line,expo,18450.0,14030.0,11087.0,False,post
2021-11-01,2021,11,L Line,Gold Line,gold,29861.0,24164.0,17982.0,True,post
2021-12-01,2021,12,A Line,Blue Line,a_line,29571.0,,17600.0,False,post
2021-12-01,2021,12,B Line,Red Line,red,76517.0,,59571.0,False,post
2021-12-01,2021,12,C Line,Green Line,green,14090.0,,8702.0,False,post
2021-12-01,2021,12,E Line,Expo Line,expo,15674.0,,10497.0,False,post
2021-12-01,2021,12,L Line,Gold Line,gold,24794.0,,14542.0,True,post
2022-01-01,2022,1,A Line,Blue Line,a_line,30439.0,21590.0,18225.0,False,post
2022-01-01,2022,1,B Line,Red Line,red,75688.0,49129.0,44475.0,False,post
2022-01-01,2022,1,C Line,Green Line,green,14605.0,9400.0,9170.0,False,post
2022-01-01,2022,1,E Line,Expo Line,expo,15872.0,12681.0,13380.0,False,post
2022-01-01,2022,1,L Line,Gold Line,gold,26165.0,19060.0,16448.0,True,post
2022-02-01,2022,2,A Line,Blue Line,a_line,33604.0,23152.0,20573.0,False,post
2022-02-01,2022,2,B Line,Red Line,red,79369.0,57419.0,39747.0,False,post
2022-02-01,2022,2,C Line,Green Line,green,16026.0,10221.0,9998.0,False,post
2022-02-01,2022,2,E Line,Expo Line,expo,18520.0,14230.0,12108.0,False,post
2022-02-01,2022,2,L Line,Gold Line,gold,32308.0,25745.0,22175.0,True,post
2022-03-01,2022,3,A Line,Blue Line,a_line,35765.0,22644.0,19338.0,False,post
2022-03-01,2022,3,B Line,Red Line,red,85959.0,71387.0,66488.0,False,post
2022-03-01,2022,3,C Line,Green Line,green,16980.0,10516.0,8779.0,False,post
2022-03-01,2022,3,E Line,Expo Line,expo,19631.0,17201.0,13251.0,False,post
2022-03-01,2022,3,L Line,Gold Line,gold,33490.0,24150.0,20526.0,True,post
2022-04-01,2022,4,A Line,Blue Line,a_line,34231.0,23718.0,20006.0,False,post
2022-04-01,2022,4,B Line,Red Line,red,79214.0,61445.0,56549.0,False,post
2022-04-01,2022,4,C Line,Green Line,green,16991.0,10573.0,8124.0,False,post
2022-04-01,2022,4,E Line,Expo Line,expo,20121.0,15244.0,12454.0,False,post
2022-04-01,2022,4,L Line,Gold Line,gold,31537.0,24339.0,20247.0,True,post
2022-05-01,2022,5,A Line,Blue Line,a_line,34970.0,24017.0,20504.0,False,post
2022-05-01,2022,5,B Line,Red Line,red,72350.0,65143.0,57979.0,False,post
2022-05-01,2022,5,C Line,Green Line,green,17687.0,11442.0,9562.0,False,post
2022-05-01,2022,5,E Line,Expo Line,expo,20378.0,15476.0,13156.0,False,post
2022-05-01,2022,5,L Line,Gold Line,gold,32056.0,24806.0,21034.0,True,post
2022-06-01,2022,6,A Line,Blue Line,a_line,34485.0,25568.0,21308.0,False,post
2022-06-01,2022,6,B Line,Red Line,red,71264.0,65769.0,56416.0,False,post
2022-06-01,2022,6,C Line,Green Line,green,17499.0,11282.0,9474.0,False,post
2022-06-01,2022,6,E Line,Expo Line,expo,19611.0,15827.0,12813.0,False,post
2022-06-01,2022,6,L Line,Gold Line,gold,32249.0,24419.0,22295.0,True,post
2022-07-01,2022,7,A Line,Blue Line,a_line,34715.0,27108.0,22978.0,False,post
2022-07-01,2022,7,B Line,Red Line,red,68859.0,66550.0,57248.0,False,post
2022-07-01,2022,7,C Line,Green Line,green,17328.0,11460.0,9900.0,False,post
2022-07-01,2022,7,E Line,Expo Line,expo,19337.0,15489.0,11924.0,False,post
2022-07-01,2022,7,L Line,Gold Line,gold,31874.0,24943.0,22718.0,True,post
2022-08-01,2022,8,A Line,Blue Line,a_line,35014.0,25074.0,21602.0,False,post
2022-08-01,2022,8,B Line,Red Line,red,71512.0,63078.0,54720.0,False,post
2022-08-01,2022,8,C Line,Green Line,green,18312.0,12554.0,9591.0,False,post
2022-08-01,2022,8,E Line,Expo Line,expo,19517.0,13735.0,13314.0,False,post
2022-08-01,2022,8,L Line,Gold Line,gold,34213.0,25869.0,23019.0,True,post
2022-09-01,2022,9,A Line,Blue Line,a_line,37032.0,25909.0,23276.0,False,post
2022-09-01,2022,9,B Line,Red Line,red,76306.0,62569.0,55880.0,False,post
2022-09-01,2022,9,C Line,Green Line,green,19508.0,11956.0,11907.0,False,post
2022-09-01,2022,9,E Line,Expo Line,expo,21529.0,15977.0,13044.0,False,post
2022-09-01,2022,9,L Line,Gold Line,gold,36705.0,28040.0,23034.0,True,post
2022-10-01,2022,10,A Line,Blue Line,a_line,37354.0,28386.0,23702.0,False,post
2022-10-01,2022,10,B Line,Red Line,red,79350.0,62027.0,59457.0,False,post
2022-10-01,2022,10,C Line,Green Line,green,19873.0,12083.0,12653.0,False,post
2022-10-01,2022,10,E Line,Expo Line,expo,21588.0,15751.0,14417.0,False,post
2022-10-01,2022,10,K Line,Crenshaw/LAX,k_line,3023.0,3864.0,3812.0,False,post
2022-10-01,2022,10,L Line,Gold Line,gold,37789.0,29085.0,24396.0,True,post
2022-11-01,2022,11,A Line,Blue Line,a_line,34827.0,26555.0,20843.0,False,post
2022-11-01,2022,11,B Line,Red Line,red,76562.0,63287.0,56160.0,False,post
2022-11-01,2022,11,C Line,Green Line,green,18859.0,12134.0,11340.0,False,post
2022-11-01,2022,11,E Line,Expo Line,expo,19772.0,15735.0,12210.0,False,post
2022-11-01,2022,11,K Line,Crenshaw/LAX,k_line,2742.0,2292.0,2124.0,False,post
2022-11-01,2022,11,L Line,Gold Line,gold,36481.0,32029.0,22137.0,True,post
2022-12-01,2022,12,A Line,Blue Line,a_line,33494.0,21942.0,20664.0,False,post
2022-12-01,2022,12,B Line,Red Line,red,74779.0,56509.0,51826.0,False,post
2022-12-01,2022,12,C Line,Green Line,green,17791.0,10947.0,11355.0,False,post
2022-12-01,2022,12,E Line,Expo Line,expo,18701.0,14270.0,11455.0,False,post
2022-12-01,2022,12,K Line,Crenshaw/LAX,k_line,2732.0,2131.0,2101.0,False,post
2022-12-01,2022,12,L Line,Gold Line,gold,32280.0,23179.0,18893.0,True,post
2023-01-01,2023,1,A Line,Blue Line,a_line,34453.0,25531.0,21648.0,False,post
2023-01-01,2023,1,B Line,Red Line,red,77990.0,61601.0,56260.0,False,post
2023-01-01,2023,1,C Line,Green Line,green,17577.0,11047.0,10103.0,False,post
2023-01-01,2023,1,E Line,Expo Line,expo,19365.0,14401.0,14434.0,False,post
2023-01-01,2023,1,K Line,Crenshaw/LAX,k_line,2896.0,2285.0,2096.0,False,post
2023-01-01,2023,1,L Line,Gold Line,gold,32564.0,22718.0,19428.0,True,post
2023-02-01,2023,2,A Line,Blue Line,a_line,36979.0,24921.0,22966.0,False,post
2023-02-01,2023,2,B Line,Red Line,red,84489.0,66023.0,62455.0,False,post
2023-02-01,2023,2,C Line,Green Line,green,18633.0,11426.0,10431.0,False,post
2023-02-01,2023,2,E Line,Expo Line,expo,19966.0,14026.0,13172.0,False,post
2023-02-01,2023,2,K Line,Crenshaw/LAX,k_line,2866.0,2445.0,2059.0,False,post
2023-02-01,2023,2,L Line,Gold Line,gold,36360.0,23066.0,22992.0,True,post
2023-03-01,2023,3,A Line,Blue Line,a_line,35041.0,24617.0,21234.0,False,post
2023-03-01,2023,3,B Line,Red Line,red,81162.0,68589.0,57694.0,False,post
2023-03-01,2023,3,C Line,Green Line,green,18339.0,12642.0,10087.0,False,post
2023-03-01,2023,3,E Line,Expo Line,expo,20412.0,15151.0,13485.0,False,post
2023-03-01,2023,3,K Line,Crenshaw/LAX,k_line,2929.0,2379.0,2086.0,False,post
2023-03-01,2023,3,L Line,Gold Line,gold,35142.0,26064.0,21513.0,True,post
2023-04-01,2023,4,A Line,Blue Line,a_line,35478.0,30557.0,24915.0,False,post
2023-04-01,2023,4,B Line,Red Line,red,87054.0,70053.0,59994.0,False,post
2023-04-01,2023,4,C Line,Green Line,green,18815.0,12542.0,10421.0,False,post
2023-04-01,2023,4,E Line,Expo Line,expo,20863.0,14048.0,15466.0,False,post
2023-04-01,2023,4,K Line,Crenshaw/LAX,k_line,3076.0,2457.0,2271.0,False,post
2023-04-01,2023,4,L Line,Gold Line,gold,33176.0,29180.0,21159.0,True,post
2023-05-01,2023,5,A Line,Blue Line,a_line,34999.0,25743.0,22315.0,False,post
2023-05-01,2023,5,B Line,Red Line,red,86968.0,68591.0,58594.0,False,post
2023-05-01,2023,5,C Line,Green Line,green,19675.0,12744.0,10563.0,False,post
2023-05-01,2023,5,E Line,Expo Line,expo,20860.0,14833.0,12517.0,False,post
2023-05-01,2023,5,K Line,Crenshaw/LAX,k_line,2855.0,2401.0,2132.0,False,post
2023-05-01,2023,5,L Line,Gold Line,gold,34304.0,26185.0,21355.0,True,post
2023-06-01,2023,6,A Line,Blue Line,a_line,35126.0,29210.0,24923.0,False,post
2023-06-01,2023,6,B Line,Red Line,red,82349.0,70997.0,65247.0,False,post
2023-06-01,2023,6,C Line,Green Line,green,19342.0,13078.0,10764.0,False,post
2023-06-01,2023,6,E Line,Expo Line,expo,20078.0,16814.0,13877.0,False,post
2023-06-01,2023,6,K Line,Crenshaw/LAX,k_line,2958.0,2479.0,1979.0,False,post
2023-06-01,2023,6,L Line,Gold Line,gold,33621.0,23574.0,21022.0,True,post
2023-07-01,2023,7,A Line,Blue Line,a_line_merged,54527.0,45784.0,41247.0,True,post
2023-07-01,2023,7,B Line,Red Line,red,77597.0,66730.0,61290.0,False,post
2023-07-01,2023,7,C Line,Green Line,green,19714.0,13156.0,11835.0,False,post
2023-07-01,2023,7,E Line,Expo Line,expo,41088.0,34015.0,31010.0,False,post
2023-07-01,2023,7,K Line,Crenshaw/LAX,k_line,2744.0,2430.0,2119.0,False,post
2023-08-01,2023,8,A Line,Blue Line,a_line_merged,57900.0,46771.0,37723.0,True,post
2023-08-01,2023,8,B Line,Red Line,red,74157.0,65011.0,57549.0,False,post
2023-08-01,2023,8,C Line,Green Line,green,19525.0,13414.0,11160.0,False,post
2023-08-01,2023,8,E Line,Expo Line,expo,43121.0,38962.0,30615.0,False,post
2023-08-01,2023,8,K Line,Crenshaw/LAX,k_line,3109.0,2525.0,2019.0,False,post
2023-09-01,2023,9,A Line,Blue Line,a_line_merged,59614.0,46758.0,39305.0,True,post
2023-09-01,2023,9,B Line,Red Line,red,69653.0,54967.0,47882.0,False,post
2023-09-01,2023,9,C Line,Green Line,green,19959.0,12448.0,11914.0,False,post
2023-09-01,2023,9,E Line,Expo Line,expo,43837.0,35578.0,28523.0,False,post
2023-09-01,2023,9,K Line,Crenshaw/LAX,k_line,3045.0,2621.0,2359.0,False,post
2023-10-01,2023,10,A Line,Blue Line,a_line_merged,61892.0,47893.0,45797.0,True,post
2023-10-01,2023,10,B Line,Red Line,red,71086.0,56916.0,51526.0,False,post
2023-10-01,2023,10,C Line,Green Line,green,21367.0,14419.0,14500.0,False,post
2023-10-01,2023,10,E Line,Expo Line,expo,44433.0,38902.0,30135.0,False,post
2023-10-01,2023,10,K Line,Crenshaw/LAX,k_line,2948.0,3292.0,2494.0,False,post
2023-11-01,2023,11,A Line,Blue Line,a_line_merged,61045.0,48479.0,39687.0,True,post
2023-11-01,2023,11,B Line,Red Line,red,62749.0,50490.0,44749.0,False,post
2023-11-01,2023,11,C Line,Green Line,green,20494.0,9196.0,11479.0,False,post
2023-11-01,2023,11,E Line,Expo Line,expo,43949.0,37122.0,26854.0,False,post
2023-11-01,2023,11,K Line,Crenshaw/LAX,k_line,2763.0,2322.0,2054.0,False,post
2023-12-01,2023,12,A Line,Blue Line,a_line_merged,59406.0,44905.0,42485.0,True,post
2023-12-01,2023,12,B Line,Red Line,red,59202.0,50236.0,48247.0,False,post
2023-12-01,2023,12,C Line,Green Line,green,20218.0,13450.0,11898.0,False,post
2023-12-01,2023,12,E Line,Expo Line,expo,38932.0,31969.0,26279.0,False,post
2023-12-01,2023,12,K Line,Crenshaw/LAX,k_line,2806.0,2300.0,2181.0,False,post
2024-01-01,2024,1,A Line,Blue Line,a_line_merged,60608.0,45047.0,38982.0,True,post
2024-01-01,2024,1,B Line,Red Line,red,61884.0,48920.0,42840.0,False,post
2024-01-01,2024,1,C Line,Green Line,green,20377.0,12411.0,11473.0,False,post
2024-01-01,2024,1,E Line,Expo Line,expo,38060.0,26952.0,21642.0,False,post
2024-01-01,2024,1,K Line,Crenshaw/LAX,k_line,2757.0,1890.0,1854.0,False,post
2024-02-01,2024,2,A Line,Blue Line,a_line_merged,61342.0,50595.0,50013.0,True,post
2024-02-01,2024,2,B Line,Red Line,red,63819.0,52661.0,44263.0,False,post
2024-02-01,2024,2,C Line,Green Line,green,19908.0,13047.0,12186.0,False,post
2024-02-01,2024,2,E Line,Expo Line,expo,42098.0,35334.0,26126.0,False,post
2024-02-01,2024,2,K Line,Crenshaw/LAX,k_line,2796.0,2251.0,1896.0,False,post
2024-03-01,2024,3,A Line,Blue Line,a_line_merged,67263.0,46467.0,42263.0,True,post
2024-03-01,2024,3,B Line,Red Line,red,65976.0,50337.0,47508.0,False,post
2024-03-01,2024,3,C Line,Green Line,green,22413.0,11909.0,12906.0,False,post
2024-03-01,2024,3,E Line,Expo Line,expo,46550.0,34465.0,30990.0,False,post
2024-03-01,2024,3,K Line,Crenshaw/LAX,k_line,3118.0,2298.0,2039.0,False,post
2024-04-01,2024,4,A Line,Blue Line,a_line_merged,66807.0,54085.0,43616.0,True,post
2024-04-01,2024,4,B Line,Red Line,red,66642.0,51491.0,45942.0,False,post
2024-04-01,2024,4,C Line,Green Line,green,20404.0,12707.0,12328.0,False,post
2024-04-01,2024,4,E Line,Expo Line,expo,47714.0,42207.0,33734.0,False,post
2024-04-01,2024,4,K Line,Crenshaw/LAX,k_line,3170.0,2557.0,1742.0,False,post
2024-05-01,2024,5,A Line,Blue Line,a_line_merged,69216.0,50625.0,44306.0,True,post
2024-05-01,2024,5,B Line,Red Line,red,64729.0,52292.0,47176.0,False,post
2024-05-01,2024,5,C Line,Green Line,green,21902.0,14919.0,13359.0,False,post
2024-05-01,2024,5,E Line,Expo Line,expo,48913.0,34307.0,31930.0,False,post
2024-05-01,2024,5,K Line,Crenshaw/LAX,k_line,3136.0,2433.0,2299.0,False,post
2024-06-01,2024,6,A Line,Blue Line,a_line_merged,67061.0,53536.0,46526.0,True,post
2024-06-01,2024,6,B Line,Red Line,red,66618.0,55490.0,51816.0,False,post
2024-06-01,2024,6,C Line,Green Line,green,21343.0,15075.0,13302.0,False,post
2024-06-01,2024,6,E Line,Expo Line,expo,46602.0,37699.0,32123.0,False,post
2024-06-01,2024,6,K Line,Crenshaw/LAX,k_line,3305.0,2584.0,2119.0,False,post
2024-07-01,2024,7,A Line,Blue Line,a_line_merged,65251.0,51271.0,46267.0,True,post
2024-07-01,2024,7,B Line,Red Line,red,65590.0,53252.0,48531.0,False,post
2024-07-01,2024,7,C Line,Green Line,green,21242.0,14994.0,13835.0,False,post
2024-07-01,2024,7,E Line,Expo Line,expo,45664.0,39098.0,34403.0,False,post
2024-07-01,2024,7,K Line,Crenshaw/LAX,k_line,3058.0,2603.0,2425.0,False,post
2024-08-01,2024,8,A Line,Blue Line,a_line_merged,67589.0,51716.0,46312.0,True,post
2024-08-01,2024,8,B Line,Red Line,red,65690.0,54568.0,47293.0,False,post
2024-08-01,2024,8,C Line,Green Line,green,20608.0,15501.0,13758.0,False,post
2024-08-01,2024,8,E Line,Expo Line,expo,48213.0,40019.0,34287.0,False,post
2024-08-01,2024,8,K Line,Crenshaw/LAX,k_line,3248.0,2996.0,2583.0,False,post
2024-09-01,2024,9,A Line,Blue Line,a_line_merged,70902.0,49665.0,45014.0,True,post
2024-09-01,2024,9,B Line,Red Line,red,70745.0,55775.0,42995.0,False,post
2024-09-01,2024,9,C Line,Green Line,green,22067.0,14069.0,13204.0,False,post
2024-09-01,2024,9,E Line,Expo Line,expo,52093.0,43652.0,32788.0,False,post
2024-09-01,2024,9,K Line,Crenshaw/LAX,k_line,3313.0,2426.0,2226.0,False,post
2024-10-01,2024,10,A Line,Blue Line,a_line_merged,70169.0,55138.0,46079.0,True,post
2024-10-01,2024,10,B Line,Red Line,red,70637.0,53936.0,43286.0,False,post
2024-10-01,2024,10,C Line,Green Line,green,22852.0,14843.0,14506.0,False,post
2024-10-01,2024,10,E Line,Expo Line,expo,52949.0,41566.0,34286.0,False,post
2024-10-01,2024,10,K Line,Crenshaw/LAX,k_line,3692.0,3822.0,2770.0,False,post
2024-11-01,2024,11,A Line,Blue Line,a_line_merged,70425.0,53867.0,43264.0,True,post
2024-11-01,2024,11,B Line,Red Line,red,70940.0,53966.0,44474.0,False,post
2024-11-01,2024,11,C Line,Green Line,green,19836.0,13010.0,12652.0,False,post
2024-11-01,2024,11,E Line,Expo Line,expo,49366.0,44280.0,33378.0,False,post
2024-11-01,2024,11,K Line,Crenshaw/LAX,k_line,6846.0,4644.0,4320.0,False,post
2024-12-01,2024,12,A Line,Blue Line,a_line_merged,64566.0,47118.0,38623.0,True,post
2024-12-01,2024,12,B Line,Red Line,red,66813.0,50833.0,45221.0,False,post
2024-12-01,2024,12,C Line,Green Line,green,18751.0,14299.0,12068.0,False,post
2024-12-01,2024,12,E Line,Expo Line,expo,45686.0,35350.0,28099.0,False,post
2024-12-01,2024,12,K Line,Crenshaw/LAX,k_line,6005.0,4470.0,4131.0,False,post
2025-01-01,2025,1,A Line,Blue Line,a_line_merged,58834.0,44450.0,37133.0,True,post
2025-01-01,2025,1,B Line,Red Line,red,61030.0,47841.0,40604.0,False,post
2025-01-01,2025,1,C Line,Green Line,green,19024.0,13329.0,11732.0,False,post
2025-01-01,2025,1,E Line,Expo Line,expo,44017.0,33904.0,25195.0,False,post
2025-01-01,2025,1,K Line,Crenshaw/LAX,k_line,5761.0,4138.0,3718.0,False,post
2025-02-01,2025,2,A Line,Blue Line,a_line_merged,67490.0,52478.0,44830.0,True,post
2025-02-01,2025,2,B Line,Red Line,red,64978.0,50477.0,43653.0,False,post
2025-02-01,2025,2,C Line,Green Line,green,19164.0,13262.0,11331.0,False,post
2025-02-01,2025,2,E Line,Expo Line,expo,48964.0,39366.0,33492.0,False,post
2025-02-01,2025,2,K Line,Crenshaw/LAX,k_line,5838.0,4165.0,3910.0,False,post
2025-03-01,2025,3,A Line,Blue Line,a_line_merged,65795.0,56100.0,47191.0,True,post
2025-03-01,2025,3,B Line,Red Line,red,66033.0,51930.0,43282.0,False,post
2025-03-01,2025,3,C Line,Green Line,green,18447.0,12791.0,11075.0,False,post
2025-03-01,2025,3,E Line,Expo Line,expo,48403.0,39996.0,33782.0,False,post
2025-03-01,2025,3,K Line,Crenshaw/LAX,k_line,5665.0,4167.0,3561.0,False,post
2025-04-01,2025,4,A Line,Blue Line,a_line_merged,70343.0,58227.0,46059.0,True,post
2025-04-01,2025,4,B Line,Red Line,red,65512.0,54742.0,47503.0,False,post
2025-04-01,2025,4,C Line,Green Line,green,18908.0,12827.0,11151.0,False,post
2025-04-01,2025,4,E Line,Expo Line,expo,52246.0,45165.0,36105.0,False,post
2025-04-01,2025,4,K Line,Crenshaw/LAX,k_line,5673.0,4483.0,3441.0,False,post
2025-05-01,2025,5,A Line,Blue Line,a_line_merged,68379.0,50675.0,42480.0,True,post
2025-05-01,2025,5,B Line,Red Line,red,63114.0,48957.0,41054.0,False,post
2025-05-01,2025,5,C Line,Green Line,green,19805.0,13318.0,11355.0,False,post
2025-05-01,2025,5,E Line,Expo Line,expo,54798.0,39872.0,34426.0,False,post
2025-05-01,2025,5,K Line,Crenshaw/LAX,k_line,6176.0,4164.0,3880.0,False,post
2025-06-01,2025,6,A Line,Blue Line,a_line_merged,63180.0,49183.0,44403.0,True,post
2025-06-01,2025,6,B Line,Red Line,red,57471.0,43117.0,41778.0,False,post
2025-06-01,2025,6,C Line,Green Line,green,15225.0,11479.0,10797.0,False,post
2025-06-01,2025,6,E Line,Expo Line,expo,47001.0,42701.0,33069.0,False,post
2025-06-01,2025,6,K Line,Crenshaw/LAX,k_line,7916.0,7723.0,6673.0,False,post
